1996/3/28,3977000,223574600,55.8,56.25,-0.65,657
1996/3/29,2168000,121849100,55.7,56.55,0.3,313
1996/3/30,2547000,143604600,56.2,56.45,-0.1,222
1996/4/2,3743000,211867650,56.3,56.7,0.25,410
1996/4/3,1694050,95888400,56.3,56.85,0.15,296
1996/4/4,7977100,459395380,57.3,57.75,0.9,1136
1996/4/9,5461100,316962819,57.9,58.15,0.4,640
1996/4/10,6659000,385130400,57.55,58.1,-0.05,675
1996/4/11,10530100,614751150,58.05,58.5,0.4,1060
1996/4/12,9187138,534917551,58.05,58.25,-0.25,563
1996/4/13,4462000,257981350,57.5,57.6,-0.65,485
1996/4/14,2724000,157163000,57.6,57.75,0.15,163
1996/4/16,6475102,374865536,57.65,58,0.25,815
1996/4/17,10980000,634374050,57.25,57.45,-0.55,747
1996/4/18,7595000,436458350,57.3,57.65,0.2,382
1996/4/19,6772000,385744600,56.6,56.75,-0.9,775
1996/4/20,8209000,466821750,56.7,56.95,0.2,492
1996/4/23,8571000,495574150,57.5,57.85,0.9,784
1996/4/24,2483010,143657285,57.6,58.1,0.25,263
1996/4/25,1232000,70950200,57.45,57.6,-0.5,252
1996/4/26,6357000,366754150,57.55,57.7,0.1,234
1996/4/27,1070000,61475000,57.2,57.5,-0.2,206
1996/4/30,2287340,130089590,56.75,56.9,-0.6,400
1996/5/2,1825500,104980100,56.9,57.55,0.65,343
1996/5/3,5413160,314567810,57.8,58.2,0.65,865
1996/5/4,7333000,431779750,58.7,59.2,1,968
1996/5/7,7536160,448434421,59.3,59.55,0.35,663
1996/5/8,6876584,407393938,59.1,59.3,-0.25,415
1996/5/9,5532100,326683435,58.9,58.95,-0.35,323
1996/5/10,9981000,590397800,59,59.25,0.3,517
1996/5/11,3311000,193749300,58.45,58.6,-0.65,325
1996/5/14,3819020,224348624,58.5,58.75,0.15,251
1996/5/15,3631020,211824213,58.05,58.15,-0.6,337
1996/5/16,1695000,98545300,58,58.2,0.05,178
1996/5/17,3784500,221937550,58.45,58.6,0.4,209
1996/5/18,1668100,97696000,58.25,58.5,-0.1,145
1996/5/21,2924702,172741089,58.5,59.6,1.1,444
1996/5/22,1929198,115215140,59.4,59.8,0.2,324
1996/5/23,3705000,222589000,59.95,60.05,0.25,418
1996/5/24,2193000,131682650,59.85,60.1,0.05,210
1996/5/25,3248250,192459000,59.05,59.45,-0.65,378
1996/5/28,1407000,83762050,59.4,59.5,0.05,171
1996/5/29,2835000,169732450,59.5,59.7,0.2,199
1996/5/30,3009200,178424190,59.05,59.25,-0.45,330
1996/5/31,1871000,111808600,59.65,59.75,0.5,197
1996/6/1,3068254,184001940,59.75,60,0.25,274
1996/6/4,3903050,234788715,60,60.2,0.2,315
1996/6/5,3417050,205489450,60,60.2,,281
1996/6/6,5692150,345964910,60.4,60.75,0.55,501
1996/6/7,4467500,270558850,60.2,60.9,0.15,396
1996/6/8,2604000,157724600,60.3,60.7,-0.2,254
1996/6/11,3315200,201547600,60.7,60.85,0.15,287
1996/6/12,2662115,162624265,60.85,61.2,0.35,370
1996/6/13,1078200,65831020,60.95,61.2,,148
1996/6/14,4642200,286568440,61.35,62,0.8,402
1996/6/15,5241290,329269977,62.3,63.2,1.2,501
1996/6/20,8591268,553631466,63.7,65.2,2,756
1996/6/21,11237198,733997918,64.65,65.8,0.6,723
1996/6/22,7531250,493151500,64.75,65.4,-0.4,741
1996/6/23,3078000,199618100,64.6,64.95,-0.45,309
1996/6/25,7083000,466659250,65.2,66.15,1.2,667
1996/6/26,4967271,325410272,65.05,65.35,-0.8,981
1996/6/27,3577129,232508678,64.7,65,-0.35,497
1996/6/28,6057400,394984310,65,65.2,0.2,452
1996/6/29,4210463,274148037,64.8,65,-0.2,346
1996/7/2,5579100,363814130,64.85,65.6,0.6,316
1996/7/3,4658063,308382475,66,66.3,0.7,530
1996/7/4,9735000,648866750,66.35,66.8,0.5,712
1996/7/5,9408244,629553393,66.75,67.15,0.35,605
1996/7/6,9029200,605807380,66.9,67,-0.15,691
1996/7/9,13392689,906941949,67.3,68.6,1.6,826
1996/7/10,3883401,266337327,68.2,68.65,0.05,574
1996/7/11,4321550,293772556,67.85,67.85,-0.8,695
1996/7/12,10787210,735070314,67.9,68.2,0.35,556
1996/7/13,7695218,530281795,68.75,68.8,0.6,645
1996/7/16,2759500,189396450,68.05,68.5,-0.3,544
1996/7/17,12648250,863465100,67.7,68.6,0.1,974
1996/7/18,12296750,841926724,68.05,68.2,-0.4,525
1996/7/19,12213500,831919549,67.75,68.15,-0.05,559
1996/7/20,14245900,976377309,68.35,69.2,1.05,568
1996/7/23,11835543,814148112,68.65,68.85,-0.35,591
1996/7/24,12557200,868697879,68.8,69.75,0.9,597
1996/7/25,13321008,924321458,69.15,69.75,,552
1996/7/26,16677000,1155685600,68.4,68.4,-1.35,880
1996/7/27,13299200,879363060,65.55,65.55,-2.85,2192
1996/7/30,27170196,1752719389,64.2,64.7,-0.85,1778
1996/7/31,18614000,1221900300,65.2,66.3,1.6,1268
1996/8/1,16125180,1042203962,63.1,63.3,-3,2247
1996/8/2,13237200,843202140,62.9,64.4,1.1,1632
1996/8/3,19225000,1251109900,64.75,65.3,0.9,938
1996/8/6,10716100,687010230,63.7,64.65,-0.65,1099
1996/8/7,5691050,367421355,63.8,63.9,-0.75,921
1996/8/8,17377300,1122555610,64.1,65.2,1.3,877
1996/8/9,20097100,1322531600,65.45,65.75,0.55,972
1996/8/10,8713949,556519896,63.55,64,-1.75,1366
1996/8/13,15004500,959860323,63.7,63.85,-0.15,763
1996/8/14,18188710,1165149345,63.4,64.5,0.65,851
1996/8/15,9247500,579081750,61.9,62.15,-2.35,2161
1996/8/16,17825710,1074902320,58.2,59.6,-2.55,3019
1996/8/17,14138820,843538270,58.5,59.65,0.05,2210
1996/8/20,15247977,942927863,61.25,62.35,2.7,2000
1996/8/21,8464600,526513419,61.65,61.75,-0.6,1136
1996/8/22,12306608,765238758,61.75,62.45,0.7,676
1996/8/23,22638600,1447349138,63.65,64,1.55,1392
1996/8/24,11511457,730837269,63.2,63.5,-0.5,612
1996/8/27,12646188,811229882,63.75,63.8,0.3,907
1996/8/28,1707340,108784310,63.4,63.85,0.05,473
1996/8/29,4168658,261300982,62.45,63,-0.85,827
1996/8/30,6173533,394948254,63.55,63.8,0.8,793
1996/8/31,5982749,387998208,64,65.6,1.8,1175
1996/9/3,4281652,281038368,65.3,65.8,0.2,732
1996/9/4,3522500,231021550,65.05,65.7,-0.1,579
1996/9/5,2394200,157300849,65,65,-0.7,466
1996/9/6,3302500,215997548,64.5,65.9,0.9,690
1996/9/7,3671000,242912250,65.75,65.9,,646
1996/9/10,2507120,162855070,64.5,65.4,-0.5,600
1996/9/11,1308000,85801900,65.2,65.85,0.45,317
1996/9/12,3422000,225647450,65.65,65.65,-0.2,432
1996/9/13,1453393,94998659,65,65.1,-0.55,336
1996/9/14,5061509,333661951,65.45,66.25,1.15,644
1996/9/17,3149030,205739986,64.8,65.25,-1,601
1996/9/19,4068030,268864618,65.35,65.6,0.35,764
1996/9/20,6822084,453308560,65.8,66,0.4,1075
1996/9/21,2933310,195534320,66.2,66.9,0.9,585
1996/9/26,6204420,419629510,66.95,67.95,1.05,1106
1996/9/27,5313180,363365842,68,68.9,0.95,843
1996/9/28,8971464,620087648,68.85,69.05,0.15,977
1996/9/29,2774010,192054738,69,69.35,0.3,470
1996/10/1,5035045,349616139,69.1,69.35,,589
1996/10/2,13295560,936248336,69.85,70.6,1.25,1369
1996/10/3,16206459,1155285186,70.5,71.7,1.1,1616
1996/10/4,8758341,621977427,70.65,71.2,-0.5,916
1996/10/5,3979050,282760465,70.6,71.2,,685
1996/10/8,6805500,489079850,71.5,71.85,0.65,994
1996/10/9,7118100,508721662,71.15,71.65,-0.2,868
1996/10/11,5951032,427846970,71.65,71.9,0.25,857
1996/10/12,4124100,292669580,69.9,69.9,-2,1147
1996/10/15,3059150,214667240,69.75,70.55,0.65,756
1996/10/16,3664860,258556473,69.9,70.9,0.35,750
1996/10/17,3493100,246357230,70,70.4,-0.5,707
1996/10/18,4562408,325014180,70.6,71.4,1,882
1996/10/19,3228300,229891870,70.9,71.05,-0.35,561
1996/10/22,11191690,772346221,68.5,69.45,-1.6,1736
1996/10/23,6887750,483644175,69.7,70.6,1.15,999
1996/10/24,7586865,520469451,67.7,67.7,X,1224
1996/10/25,4078773,278904838,68.15,68.4,0.7,634
1996/10/26,1661650,114729155,68.7,69.25,0.85,506
1996/10/29,3090209,217435115,69.85,70.65,1.4,898
1996/10/30,2821980,198892635,70.15,70.45,-0.2,541
1996/10/31,4157381,291893590,69.85,70.2,-0.25,602
1996/11/1,4745624,331079955,69.05,69.45,-0.75,855
1996/11/2,12894000,870347950,66.5,67,-2.45,2990
1996/11/5,8670370,575466486,65.6,67.1,0.1,1786
1996/11/6,5266693,353934627,66.8,67.5,0.4,865
1996/11/7,2241850,151397791,67.05,67.05,-0.45,749
1996/11/8,9935395,648889520,64.6,64.9,-2.15,2483
1996/11/9,9311725,606261027,64.7,65.35,0.45,1381
1996/11/12,19618149,1243750229,62.6,63.6,-1.75,3220
1996/11/13,16614517,1048592288,62.45,63.5,-0.1,2472
1996/11/14,6359500,412341150,64.6,64.7,1.2,1597
1996/11/15,4915980,316590956,64.15,64.25,-0.45,837
1996/11/16,10280070,646689080,62.5,63.05,-1.2,1902
1996/11/19,7496998,473531774,62.7,62.7,-0.35,937
1996/11/20,12646540,771074926,60.2,62.5,-0.2,2838
1996/11/21,8668347,535658341,61.1,61.15,-1.35,1673
1996/11/22,10856940,660624836,60.2,61.2,0.05,1730
1996/11/23,4885623,298013504,60.5,60.7,-0.5,976
1996/11/26,6320251,389442011,61,61.95,1.25,1385
1996/11/27,12135276,731130357,59.65,61,-0.95,2803
1996/11/28,4592878,279170368,60.3,60.3,-0.7,1295
1996/11/29,6342320,389287430,61,61.35,1.05,1465
1996/11/30,6478450,401657430,61.8,61.8,0.45,1313
1996/12/3,4661351,289234335,61.8,61.95,0.15,782
1996/12/4,3797500,236280850,61.65,62.55,0.6,734
1996/12/5,3429000,214012897,61.95,62.75,0.2,958
1996/12/6,5679380,358828267,62.6,62.8,0.05,1127
1996/12/7,5227700,331613415,63.25,63.4,0.6,938
1996/12/10,3741840,233931420,62,62,-1.4,1098
1996/12/11,4866455,302511818,61.85,62.35,0.35,789
1996/12/12,9754250,595528724,60.75,61.25,-1.1,1957
1996/12/13,14173466,847717726,58.7,58.7,-2.55,3760
1996/12/14,17124429,991695661,56.9,58.4,-0.3,3839
1996/12/17,9460379,543377267,56.7,56.7,-1.7,2583
1996/12/18,12752850,727891498,56.05,56.9,0.2,2488
1996/12/19,7474564,433813963,57.15,58.5,1.6,1799
1996/12/20,7113500,413072897,57.45,57.5,-1,1404
1996/12/21,8151550,475557789,57.5,58.75,1.25,1757
1996/12/24,5266017,312440215,59.15,59.15,0.4,1281
1996/12/25,2685415,159652794,59.25,59.6,0.45,858
1996/12/26,4108999,243133190,58.8,59.65,0.05,860
1996/12/27,11024049,668468669,59.7,60.9,1.25,2049
1996/12/28,10735570,654640976,60.4,61,0.1,1959
1996/12/31,2883481,176988556,61.05,61.45,0.45,916
1997/1/2,5007010,303922809,60,60.1,-1.35,1254
1997/1/3,7424700,437979730,58.6,59.1,-1,2156
1997/1/4,7688100,450218210,58.05,59.1,,1745
1997/1/7,20087070,1142428081,56.3,56.4,-2.7,4362
1997/1/8,8734405,497587266,56.45,56.95,0.55,2212
1997/1/9,7491350,428138175,55.9,58,1.05,2197
1997/1/10,10325301,601278108,57.9,57.9,-0.1,1518
1997/1/11,10204020,591545360,57.45,57.65,-0.25,1538
1997/1/14,12117980,712203118,58.1,58.8,1.15,2292
1997/1/15,22194750,1351425587,59.4,61.05,2.25,3805
1997/1/16,19227210,1135435356,58.4,58.4,-2.65,3299
1997/1/17,8942776,519510436,57.35,58.15,-0.25,2338
1997/1/18,13995500,798277600,56.35,58.5,0.35,3240
1997/1/21,5582914,323038294,57.55,57.7,-0.8,1277
1997/1/22,29432466,1595741814,53.7,53.7,-4,5746
1997/1/23,14922505,806529314,53.4,53.6,-0.1,3045
1997/1/24,14833265,812858825,53.8,55,1.4,3002
1997/1/25,9894400,553462800,55.6,56.4,1.4,2215
1997/1/28,6901472,380653160,54.5,54.6,-1.8,1824
1997/1/29,4127722,226648982,54.4,55.1,0.5,1133
1997/1/30,6004400,331769590,54.75,54.95,-0.15,1312
1997/1/31,5220800,285728500,54.2,54.95,,1413
1997/2/1,8820545,493691951,55.2,56.4,1.45,2111
1997/2/12,6005857,330968535,54.85,54.95,-1.45,1455
1997/2/13,6324215,349698825,54.7,54.8,-0.15,1139
1997/2/14,12638527,717823648,56.15,57.8,3,2805
1997/2/15,8805639,502609641,56.65,57.3,-0.5,1417
1997/2/18,4977858,286056606,57,57.2,-0.1,1248
1997/2/19,5145960,296501321,57.25,58,0.8,1165
1997/2/20,5486550,315207674,56.8,56.9,-1.1,1364
1997/2/21,6308722,366500125,57.55,58.55,1.65,1923
1997/2/22,7577150,442204900,57.75,58.8,0.25,1161
1997/2/25,9527448,569906075,59.2,60,1.2,2278
1997/2/26,21035523,1269307730,59.8,60.2,0.2,1918
1997/2/27,18934761,1149256240,60.5,60.7,0.5,1800
97/02/29,6043040,366476990,60.3,60.85,0.15,1222
1997/3/3,13932227,819874479,58.35,59.15,-1.7,2541
1997/3/4,8538901,513420168,59,60.7,1.55,1911
1997/3/5,9571250,582344800,60.45,60.9,0.2,1729
1997/3/6,11445348,706449728,61,62.3,1.4,2134
1997/3/7,9138935,563239349,61.35,61.4,-0.9,1599
1997/3/10,15582677,935938370,59.55,59.6,-1.8,2525
1997/3/11,11909430,708874865,58.9,60.1,0.5,1715
1997/3/12,13038800,797601390,60.5,60.65,0.55,2165
1997/3/13,13487148,806018426,59,59.1,-1.55,2257
1997/3/14,19597463,1155246495,58.25,58.45,-0.65,2361
1997/3/17,26911511,1539070176,56.65,57.35,-1.1,3826
1997/3/18,25771940,1482618489,57.1,57.9,0.55,2192
1997/3/19,14920582,877340538,58.2,58.5,0.6,2874
1997/3/20,28061420,1651058240,58.2,59.95,1.45,3165
1997/3/21,16022536,978240082,60.5,61.55,1.6,3766
1997/3/24,52016390,3360768684,63.45,64.15,2.6,7622
1997/3/25,35087626,2223301193,62.8,63.05,-1.1,5251
1997/3/26,17717680,1113721733,62.35,62.4,-0.65,2779
1997/3/27,23735275,1458975193,61.05,61.2,-1.2,4369
1997/3/28,17458436,1073087603,61.05,62,0.8,2567
1997/3/31,14034562,850127324,60.25,60.45,-1.55,3172
1997/4/1,12150314,735719160,60.05,60.05,-0.4,2432
1997/4/2,18702256,1147744772,60.9,61.75,1.7,3119
1997/4/3,4685016,287561185,61.1,61.2,-0.55,1293
1997/4/7,8640886,534581358,61.25,62.2,1,1914
1997/4/8,16021120,990121228,61.6,61.6,-0.6,1728
1997/4/9,14884070,920419517,61.2,61.6,,2881
1997/4/10,28012850,1746743591,61.6,62.6,1,3886
1997/4/11,32361181,2045919192,62.65,63.5,0.9,4049
1997/4/14,11681360,736906308,62.65,63.2,-0.3,2637
1997/4/15,8221773,519467180,63.05,63.15,-0.05,1682
1997/4/16,18641550,1190768603,63.5,64.2,1.05,3012
1997/4/17,23587400,1527750855,64.35,64.65,0.45,3811
1997/4/18,16462730,1057626791,63.9,64.4,-0.25,2111
1997/4/21,10639395,687746685,64.25,64.6,0.2,1795
1997/4/22,6961197,446006724,63.8,64.4,-0.2,1720
1997/4/23,9723815,620139760,63.35,63.75,-0.65,2103
1997/4/24,8314450,528696460,63.35,63.45,-0.3,1479
1997/4/25,9151411,582175378,63.3,63.5,0.05,1357
1997/4/28,6153008,394296028,63.45,64.15,0.65,1518
1997/4/29,12788496,818031914,63.2,63.5,-0.65,2215
1997/4/30,8118451,517531479,63.4,63.9,0.4,1229
1997/5/2,8774154,562594932,63.65,64.2,0.3,1391
1997/5/5,18912815,1191391711,62.5,62.95,-1.25,3177
1997/5/6,12513159,784859287,62.4,63.05,0.1,2026
1997/5/7,7435661,472080503,63.05,63.6,0.55,1454
1997/5/8,15496465,969858230,62.2,62.7,-0.9,2686
1997/5/9,9946750,619530598,62.05,62.25,-0.45,2123
1997/5/12,4933449,307008071,61.9,62.7,0.45,1132
1997/5/13,11711324,741685781,62.6,63.9,1.2,2365
1997/5/14,10353246,663101763,63.75,64.15,0.25,1444
1997/5/15,16854197,1090900005,64.4,65.05,0.9,2644
1997/5/16,16817876,1097896986,64.95,65.4,0.35,2171
1997/5/19,9368566,612321164,65.1,65.65,0.25,1696
1997/5/20,20778684,1344910060,63.8,64,-1.65,3175
1997/5/21,9583379,608685150,63.15,63.4,-0.6,2030
1997/5/22,11607500,728516700,62.5,63.45,0.05,2495
1997/5/23,11314775,709623452,62.35,62.45,-1,2469
1997/5/26,12670500,782602269,61.5,61.6,-0.85,2794
1997/5/27,5688927,352696851,61.75,62.2,0.6,1283
1997/5/28,7008500,433701820,61.5,61.7,-0.5,1526
1997/5/29,6921560,430300295,61.95,62.3,0.6,1341
1997/5/30,10924500,676185150,61.45,62.2,-0.1,2189
1997/6/2,6956700,434009910,62.05,62.6,0.4,1190
1997/6/3,8830000,545720200,61.45,61.6,-1,1946
1997/6/4,4168128,257207410,61.4,61.8,0.2,798
1997/6/5,12708265,782382012,61,62.7,0.9,2771
1997/6/6,6487777,407169601,62.5,62.7,,1402
1997/6/9,13729799,837393028,60.85,61.15,-1.55,3160
1997/6/10,19871288,1196335992,59.65,59.7,-1.45,4310
1997/6/11,7778800,466205373,59.5,59.9,0.2,1723
1997/6/12,17468914,1025733026,58.3,58.45,-1.45,3836
1997/6/13,11555905,679586507,58.5,58.8,0.35,1908
1997/6/16,6391130,378687418,58.95,59.1,0.3,1308
1997/6/17,6118105,360534279,58.6,59.5,0.4,1175
1997/6/18,8746824,520728108,59.2,59.6,0.1,1245
1997/6/19,17913039,1046758587,58.15,58.45,-1.15,2327
1997/6/20,18487656,1068981539,57.15,57.2,-1.25,3383
1997/6/23,9910922,565361147,56.4,57.35,0.15,2186
1997/6/24,10329143,588984579,56.7,56.9,-0.45,1908
1997/6/25,14590298,831731334,56.4,57.5,0.6,1978
1997/6/26,12003600,689258988,56.95,57.05,-0.45,1754
1997/6/27,26535047,1462360782,54.7,55.25,-1.8,4600
1997/6/30,10624844,588171483,55,55,-0.25,2098
1997/7/1,10473152,579146671,54.9,54.9,-0.1,2398
1997/7/2,24648682,1351158912,54.2,54.3,-0.6,4035
1997/7/3,19027128,1012194972,52.35,54.2,-0.1,4452
1997/7/4,11288474,602729808,52.6,52.6,-1.6,2876
1997/7/7,5969107,315564042,52.35,53.55,0.95,1532
1997/7/8,19758400,1033067550,51.45,51.7,-1.85,4434
1997/7/9,26636000,1393322745,51.35,51.45,-0.25,4052
1997/7/10,13786015,710020181,50.9,51.7,0.25,2897
1997/7/11,16317440,850542920,51.4,52.9,1.2,2883
1997/7/14,11708599,614458905,52,52.2,-0.7,2504
1997/7/15,23245898,1171278467,49.6,49.9,-2.3,5776
1997/7/16,11449182,570457210,49.41,49.5,-0.4,3329
1997/7/17,18446550,952386424,50.75,52.2,2.7,4049
1997/7/18,15646610,811151376,50.8,51,-1.2,3484
1997/7/21,15920132,845063128,52.6,53.75,2.75,3448
1997/7/22,19577274,1032698201,52.35,52.9,-0.85,2951
1997/7/23,31437946,1702725115,53.45,54.3,1.4,4449
1997/7/24,15913541,868315845,54.35,54.65,0.35,2738
1997/7/25,17544551,941370492,53.35,53.9,-0.75,2784
1997/7/29,23085790,1197951386,51.55,51.95,-1.95,4243
1997/7/30,13897335,731145014,52.25,52.55,0.6,2733
1997/7/31,18531086,974407709,51.7,52.4,-0.15,3187
1997/8/1,14205990,738830225,51.55,52.4,,2757
1997/8/4,11656889,609632322,51.7,52.5,0.1,1953
1997/8/5,24810628,1281593136,51.2,51.4,-1.1,4287
1997/8/6,20401249,1075868967,52.3,53.3,1.9,3818
1997/8/7,12118900,644966229,52.85,53.05,-0.25,2446
1997/8/8,25962328,1409438123,52.85,54.65,1.6,4877
1997/8/11,22807923,1266096206,55.1,55.6,0.95,3934
1997/8/12,18309287,1016975624,55.25,55.55,-0.05,2593
1997/8/13,12751408,704821041,54.7,55.35,-0.2,2471
1997/8/14,12874199,710493286,54.8,55.75,0.4,2164
1997/8/15,16726140,920702930,54.2,54.4,-1.35,2955
1997/8/18,14205440,763251823,53,53.35,-1.05,3291
1997/8/19,13420230,705158902,51.85,52.9,-0.45,3141
1997/8/20,11694750,617244545,52.2,53.4,0.5,2567
1997/8/21,8820000,465220788,52.5,52.55,-0.85,2021
1997/8/22,14953000,785412340,51.95,52.7,0.15,2931
1997/8/25,10229227,546161001,52.8,53.7,1,2533
1997/8/26,7990049,424131945,52.9,53.25,-0.45,1547
1997/8/27,15164570,819897001,53,54.1,0.85,2602
1997/8/28,8904485,480097490,53.65,53.7,-0.4,1733
1997/8/29,11704725,630097677,53.35,53.65,-0.05,1938
1997/9/1,28210799,1465072318,51.2,51.45,-2.2,6634
1997/9/2,19100496,972534148,50.45,50.6,-0.85,5182
1997/9/3,18271896,920377812,49.98,50,-0.6,5134
1997/9/4,25757097,1272534186,48.81,48.99,-1.01,6369
1997/9/5,21311938,1028895502,47.8,48.58,-0.41,5044
1997/9/8,28063756,1437552819,50.4,51.95,3.37,6321
1997/9/9,27260100,1367003470,49.52,49.65,-2.3,5414
1997/9/10,17947608,892629080,49.2,49.86,0.21,3663
1997/9/11,19690294,958393611,48.2,48.37,-1.49,5690
1997/9/12,19356691,940960564,47.8,48.87,0.5,4359
1997/9/15,25834765,1218699985,46.4,46.55,-2.32,7176
1997/9/16,30248236,1362317150,44.5,45,-1.55,7088
1997/9/17,27966102,1294041332,45.35,45.91,0.91,6255
1997/9/18,43663312,1932835649,43.75,44.5,-1.41,9290
1997/9/19,30124204,1423213754,46.6,47.61,3.11,6476
1997/9/22,36993447,1793459856,47.8,48.5,0.89,6681
1997/9/23,14668913,708611370,47.8,48.76,0.26,3584
1997/9/24,10858788,525549212,48,48.46,-0.3,2910
1997/9/25,14808673,708479480,47.4,47.7,-0.76,3096
1997/9/26,19680505,921814455,46.33,46.6,-1.1,4864
1997/9/30,35576602,1556727680,43.34,44.6,-2,7704
1997/10/1,13935596,633309112,45.12,45.6,1,3356
1997/10/2,11957819,536957252,44.2,44.55,-1.05,3418
1997/10/3,14620282,643516237,43.44,44.73,0.18,3596
1997/10/6,19242086,827117638,42.68,42.7,-2.03,5554
1997/10/7,15234059,643206177,41.51,42.95,0.25,3534
1997/10/8,29389894,1206151267,39.95,40.19,-2.76,6954
1997/10/9,21449249,868406511,40.1,40.24,0.05,4455
1997/10/13,19726712,766877302,38.84,38.84,-1.4,4438
1997/10/14,24630372,1022721838,41.32,41.55,2.71,4721
1997/10/15,14683559,595349499,40.2,40.57,-0.98,3552
1997/10/16,7017250,274725256,39.15,39.15,-1.42,2209
1997/10/17,21131388,811319661,38,38.02,-1.13,4961
1997/10/20,20086000,755774712,37.12,38.34,0.32,3759
1997/10/21,20410396,785772474,37.74,38.12,-0.22,4725
1997/10/22,21620347,805073919,36.79,36.79,-1.33,5211
1997/10/23,10710657,380335334,35.51,35.51,-1.28,2468
1997/10/24,23666961,766227205,32.34,32.34,X,4144
1997/10/27,24611466,753139584,30.08,30.1,-2.24,5602
1997/10/28,28832991,888666386,29.1,32.19,2.09,6026
1997/10/29,33156647,1101762369,32,32.19,,7508
1997/10/30,22001326,744071213,32.53,34.44,2.25,4639
1997/10/31,35867809,1267105067,34.16,36.54,2.1,8829
1997/11/3,26268521,952647347,35.35,36.69,0.15,7013
1997/11/4,13884267,501926130,35.76,36.64,-0.05,4438
1997/11/5,23301781,854797516,36.03,36.8,0.16,5119
1997/11/6,19494280,668411976,34.23,34.23,-2.57,5010
1997/11/7,21622371,725498202,32.56,34.39,0.16,5179
1997/11/10,11731458,398935154,33.5,34.05,-0.34,3496
1997/11/11,12042693,403242609,33.18,33.46,-0.59,3213
1997/11/12,10904159,363930653,33,33.46,,2871
1997/11/13,21469327,684238894,31.51,31.6,-1.86,5507
1997/11/14,13096165,423165163,31.84,32,0.4,3518
1997/11/17,9795603,312997791,31.45,32.2,0.2,2533
1997/11/18,18895288,588303747,30.77,30.9,-1.3,4640
1997/11/19,15284593,470958961,30.57,30.96,0.06,3679
1997/11/20,21771526,647673170,29.4,29.5,-1.46,6838
1997/11/21,28754420,845254053,28.53,30.78,1.28,6775
1997/11/24,26078846,774979100,29.3,29.96,-0.82,5962
1997/11/25,33085928,1022004561,30.41,30.6,0.64,6876
1997/11/26,12095076,373229276,30.58,30.95,0.35,2936
1997/11/27,29849129,956179148,31.35,32.8,1.85,7074
1997/11/28,27444145,878935654,31.74,32.13,-0.67,5225
1997/12/1,24075245,781538104,31.75,32.5,0.37,5991
1997/12/2,19782320,609118972,30.5,30.6,-1.9,5841
1997/12/3,15595912,479987722,30.5,30.5,-0.1,4561
1997/12/4,19252466,585554788,29.95,30.01,-0.49,5094
1997/12/5,12093833,364572753,29.95,30.18,0.17,3162
1997/12/8,22998985,728043417,30.7,32.29,2.11,6601
1997/12/9,28539074,923864242,32.13,32.29,,6308
1997/12/10,34139590,1138060026,32.26,34.19,1.9,8501
1997/12/11,25363285,857314614,33.51,33.8,-0.39,5247
1997/12/12,32433647,1056452516,31.53,32,-1.8,8016
1997/12/15,27730542,930162981,33.11,33.51,1.51,5964
1997/12/16,24874942,821674870,32.77,33.51,,3677
1997/12/17,26898272,912777889,33.5,33.67,0.16,6404
1997/12/18,13708580,462564750,33.5,33.79,0.12,2814
1997/12/19,19703224,662606451,33.26,33.82,0.03,3872
1997/12/22,16924315,565451675,32.65,32.65,-1.17,4958
1997/12/23,19216606,611659116,31.3,31.75,-0.9,6262
1997/12/24,11335342,357249955,31.05,31.8,0.05,3308
1997/12/25,6534434,207304410,31.51,31.83,0.03,1738
1997/12/26,9612823,305861675,31.53,31.85,0.02,2485
1997/12/29,7118084,225274409,31.5,31.8,-0.05,2020
1997/12/30,17416921,571235528,32.04,33.16,1.36,4977
1997/12/31,11538329,381048172,32.7,32.87,-0.29,3362
1998/1/5,26390579,905209109,33.93,34.2,1.33,6238
1998/1/6,24479417,837388254,33.93,34.18,-0.02,4189
1998/1/7,16727909,578534950,34.3,34.63,0.45,4069
1998/1/8,31502667,1046090365,32.4,32.43,-2.2,7017
1998/1/9,18459238,596519486,32.02,32.22,-0.21,4347
1998/1/10,11971512,381972190,31.7,32.01,-0.21,3391
1998/1/12,13992268,446314857,31.6,31.96,-0.05,3339
1998/1/13,11609391,373000887,31.66,32.66,0.7,3016
1998/1/14,13616683,445046119,32.49,32.5,-0.16,2961
1998/1/15,30043454,932706638,30.95,31,-1.5,7652
1998/1/16,14190199,443204434,31.01,31.38,0.38,3061
1998/1/17,6089723,191076670,31.26,31.4,0.02,1937
1998/1/19,8891494,279691013,31.38,31.53,0.13,1764
1998/1/20,27865305,854151168,30.53,30.7,-0.83,5266
1998/1/21,29274100,887056443,30.01,30.5,-0.2,5309
1998/2/2,7884834,241981084,30.38,30.88,0.38,2076
1998/2/3,16264534,509849603,30.72,31.47,0.59,3648
1998/2/4,16312759,516085108,31.5,31.69,0.22,2715
1998/2/5,14283547,450523527,31.39,31.43,-0.26,2409
1998/2/6,23040332,743501918,31.77,32.2,0.77,5146
1998/2/9,28202440,925892663,32.5,32.5,0.3,4077
1998/2/10,17447067,568890058,32.4,32.7,0.2,2018
1998/2/11,14181068,461271095,32,33.25,0.55,3341
1998/2/12,17128553,559908464,32.25,32.35,-0.9,2938
1998/2/13,18003971,594991613,32.55,33.28,0.93,3866
1998/2/16,9793950,324940804,33.03,33.21,-0.07,1900
