104/08/11,0,870,870,870,,0
104/08/12,0,870,870,870,,0
104/08/13,600,900,890,900,X,6
104/08/14,1800,900,880,880,-20,17
104/08/17,700,880,866,866,-14,7
104/08/18,0,870,870,870,,0
104/08/19,200,850.05,850.05,850.05,X,2
104/08/20,200,822,822,822,-28.05,2
104/08/21,100,803,803,803,-19,1
104/08/24,0,870,870,870,,0
104/08/25,0,870,870,870,,0
104/08/26,0,870,870,870,,0
104/08/27,0,870,870,870,,0
104/08/28,0,870,870,870,,0
104/08/31,0,870,870,870,,0
104/09/01,0,870,870,870,,0
104/09/02,0,870,870,870,,0
104/09/03,0,870,870,870,,0
104/09/04,0,870,870,870,,0
104/09/07,1000,805.55,800,800,X,9
104/09/08,100,792,792,792,-8,1
104/09/09,0,870,870,870,,0
104/09/10,0,870,870,870,,0
104/09/11,0,870,870,870,,0
104/09/14,20,870,870,870,,1
104/09/15,0,870,870,870,,0
104/09/16,0,870,870,870,,0
104/09/17,900,800,800,800,X,7
104/09/18,0,870,870,870,,0
104/09/21,3,870,870,870,,1
104/09/22,0,870,870,870,,0
104/09/23,100,790.05,790.05,790.05,X,1
104/09/24,0,870,870,870,,0
104/09/25,0,870,870,870,,0
104/09/30,0,870,870,870,,0
104/10/01,0,870,870,870,,0
104/10/02,317,800,800,800,X,2
104/10/05,0,870,870,870,,0
104/10/06,0,870,870,870,,0
104/10/07,0,870,870,870,,0
104/10/08,0,870,870,870,,0
104/10/12,0,870,870,870,,0
104/10/13,0,870,870,870,,0
104/10/14,0,870,870,870,,0
104/10/15,100,898,898,898,X,1
104/10/16,500,920,900,900,2,4
104/10/19,0,870,870,870,,0
104/10/20,0,870,870,870,,0
104/10/21,0,870,870,870,,0
104/10/22,0,870,870,870,,0
104/10/23,100,910,910,910,X,1
104/10/26,110,830,830,830,-80,2
104/10/27,300,900,900,900,70,3
104/10/28,0,870,870,870,,0
104/10/29,500,881,880,880,X,5
104/10/30,0,870,870,870,,0
104/11/02,300,880,880,880,X,1
104/11/03,200,946.8,860.05,946.8,66.8,2
104/11/04,0,870,870,870,,0
104/11/05,1100,899,880,895,X,11
104/11/06,0,870,870,870,,0
104/11/09,0,870,870,870,,0
104/11/10,1300,870,851,870,X,9
104/11/11,3600,899,850.05,851.4,-18.6,34
104/11/12,3801,890,851.45,890,38.6,23
104/11/13,200,880.05,870.1,880.05,-9.95,2
104/11/16,3500,886.25,860.05,870,-10.05,22
104/11/17,851,872.05,861.55,872,2,9
104/11/18,5200,940,872.05,930,58,29
104/11/19,659,930,910.5,930,,7
104/11/20,600,930,929.5,929.5,-0.5,5
104/11/23,2000,938,903.5,937,7.5,14
104/11/24,4102,947,937,941,4,12
104/11/25,1319,941.95,933.1,941.95,0.95,13
104/11/26,3607,949,948,949,7.05,14
104/11/27,3800,935.1,931,931,-18,9
104/11/30,513,922,922,922,-9,4
104/12/01,630,945,935,945,23,7
104/12/02,2601,949,910,949,4,17
104/12/03,1100,950,949,950,1,6
104/12/04,1300,939.55,921.1,939.55,-10.45,5
104/12/07,3700,947,940,947,7.45,21
104/12/08,1100,938,930,936,-11,8
